#D_ACCELX,D_ACCELY,D_ACCELZ,TRUEX,TRUEY,TRUEZ
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-0.97,0.01,0.08,-1,0,0
-1,0.02,0.05,-1,0,0
0.01,0,-1.04,0,0,-1
0.01,0,-0.99,0,0,-1
0,0,-1.05,0,0,-1
-0.02,-0.03,-1.03,0,0,-1
-0.01,0.03,-1.01,0,0,-1
-0.05,0.05,-1,0,0,-1
0.02,0.01,-1.02,0,0,-1
0.04,0.03,-1.06,0,0,-1
0.02,0,-1.01,0,0,-1
0.02,0,-1.01,0,0,-1
0.02,0,-1.01,0,0,-1
0.02,0,-1.01,0,0,-1
0.02,0,-1.01,0,0,-1
0.02,0,-1.01,0,0,-1
0.02,0,-1.01,0,0,-1
-0.03,0.02,-0.96,0,0,-1
0.02,0.06,-1.06,0,0,-1
0.02,-0.02,-1.03,0,0,-1
-0.03,-0.04,-1.03,0,0,-1
-0.01,-0.05,-1,0,0,-1
-0.03,-0.02,-1.09,0,0,-1
-0.02,-0.02,-1.02,0,0,-1
0,-0.01,-1.07,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.04,0.01,-1.01,0,0,-1
0.03,0.02,-1.02,0,0,-1
0.05,0.03,-0.96,0,0,-1
-0.01,0.05,-1.02,0,0,-1
0.04,0,-1.04,0,0,-1
-0.01,0.03,-1.04,0,0,-1
0.01,0.03,-1.09,0,0,-1
-0.02,-0.03,-1.05,0,0,-1
0.03,0.05,-1.04,0,0,-1
0,0.01,-1,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
0.07,0,-0.98,0,0,-1
-0.13,0.03,-1.02,0,0,-1
-0.04,0,-1.04,0,0,-1
-0.02,0.01,-1.04,0,0,-1
0.04,-0.01,-1.04,0,0,-1
-0.02,0.01,-1.04,0,0,-1
0.01,0.03,-1.01,0,0,-1
-0.05,0.01,-1.02,0,0,-1
0.13,0.01,-1.05,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.09,0.02,-1.1,0,0,-1
0.82,-0.03,-0.48,1,0,0
1.01,-0.02,-0.03,1,0,0
0.94,-0.03,-0.02,1,0,0
1.03,-0.03,0.01,1,0,0
1.01,0,-0.02,1,0,0
1.06,0,-0.01,1,0,0
1.08,-0.03,-0.02,1,0,0
1.04,0.07,-0.03,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
1.06,-0.05,-0.02,1,0,0
